Ore Name,ItemStack,Item ID,Display Name,Wildcard
oreSalt,1xtile.salt@0,harvestcraft:salt,盐矿,false
oreSapphire,1xtile.projectred.exploration.ore@1,ProjRed|Exploration:projectred.exploration.ore,蓝宝石矿石,false
oreSilver,1xtile.thermalfoundation.ore@2,ThermalFoundation:Ore,银矿石,false
oreSilver,1xtile.ImmersiveEngineering.ore@3,ImmersiveEngineering:ore,银矿石,false
oreSilver,1xtile.projectred.exploration.ore@5,ProjRed|Exploration:projectred.exploration.ore,银矿石,false
oreTin,1xtile.thermalfoundation.ore@1,ThermalFoundation:Ore,锡矿石,false
oreTin,1xtile.tconstruct.stoneore@4,TConstruct:SearedBrick,锡矿石,false
oreTin,1xtile.tconstruct.gravelore@3,TConstruct:GravelOre,锡矿沙砾,false
oreTin,1xtile.projectred.exploration.ore@4,ProjRed|Exploration:projectred.exploration.ore,锡矿石,false
oreYellorite,1xtile.brOre.0@0,BigReactors:YelloriteOre,黄铀矿石,false
oreYellorium,1xtile.brOre.0@0,BigReactors:YelloriteOre,黄铀矿石,false
oreberryAluminium,1xitem.oreberry@4,TConstruct:oreBerries,铝矿莓,false
oreberryAluminum,1xitem.oreberry@4,TConstruct:oreBerries,铝矿莓,false
oreberryCopper,1xitem.oreberry@2,TConstruct:oreBerries,铜矿莓,false
oreberryEssence,1xitem.oreberry@5,TConstruct:oreBerries,浓缩精华莓,false
oreberryGold,1xitem.oreberry@1,TConstruct:oreBerries,金矿莓,false
oreberryIron,1xitem.oreberry@0,TConstruct:oreBerries,铁矿莓,false
oreberryTin,1xitem.oreberry@3,TConstruct:oreBerries,锡矿莓,false
orebushAluminium,1xtile.ore.berries.two@4,TConstruct:ore.berries.two,铝矿莓丛,false
orebushAluminum,1xtile.ore.berries.two@4,TConstruct:ore.berries.two,铝矿莓丛,false
orebushCopper,1xtile.ore.berries.one@2,TConstruct:ore.berries.one,铜矿莓丛,false
orebushEssence,1xtile.ore.berries.two@5,TConstruct:ore.berries.two,精华莓丛,false
orebushGold,1xtile.ore.berries.one@1,TConstruct:ore.berries.one,金矿莓丛,false
orebushIron,1xtile.ore.berries.one@0,TConstruct:ore.berries.one,铁矿莓丛,false
orebushTin,1xtile.ore.berries.one@3,TConstruct:ore.berries.one,锡矿莓丛,false
paneGlass,1xtile.thinGlass@0,minecraft:glass_pane,玻璃板,false
paneGlass,1xtile.thinStainedGlass@32767,minecraft:stained_glass_pane,(wildcard),true
paneGlass,1xtile.mfr.stainedglass.pane@32767,MineFactoryReloaded:stainedglass.pane,(wildcard),true
paneGlassBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,黑色染色玻璃板,false
paneGlassBlack,1xtile.mfr.stainedglass.pane@15,MineFactoryReloaded:stainedglass.pane,黑色玻璃板,false
paneGlassBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,蓝色染色玻璃板,false
paneGlassBlue,1xtile.mfr.stainedglass.pane@11,MineFactoryReloaded:stainedglass.pane,蓝色玻璃板,false
paneGlassBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,棕色染色玻璃板,false
paneGlassBrown,1xtile.mfr.stainedglass.pane@12,MineFactoryReloaded:stainedglass.pane,棕色玻璃板,false
paneGlassColorless,1xtile.thinGlass@0,minecraft:glass_pane,玻璃板,false
paneGlassCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,青色染色玻璃板,false
paneGlassCyan,1xtile.mfr.stainedglass.pane@9,MineFactoryReloaded:stainedglass.pane,青色玻璃板,false
paneGlassGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,灰色染色玻璃板,false
paneGlassGray,1xtile.mfr.stainedglass.pane@7,MineFactoryReloaded:stainedglass.pane,灰色玻璃板,false
paneGlassGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,绿色染色玻璃板,false
paneGlassGreen,1xtile.mfr.stainedglass.pane@13,MineFactoryReloaded:stainedglass.pane,绿色玻璃板,false
paneGlassLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,淡蓝色染色玻璃板,false
paneGlassLightBlue,1xtile.mfr.stainedglass.pane@3,MineFactoryReloaded:stainedglass.pane,浅蓝色玻璃板,false
paneGlassLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,淡灰色染色玻璃板,false
paneGlassLightGray,1xtile.mfr.stainedglass.pane@8,MineFactoryReloaded:stainedglass.pane,浅灰色玻璃板,false
paneGlassLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,黄绿色染色玻璃板,false
paneGlassLime,1xtile.mfr.stainedglass.pane@5,MineFactoryReloaded:stainedglass.pane,柠檬色玻璃板,false
paneGlassMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,品红色染色玻璃板,false
paneGlassMagenta,1xtile.mfr.stainedglass.pane@2,MineFactoryReloaded:stainedglass.pane,品红色玻璃板,false
paneGlassOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,橙色染色玻璃板,false
paneGlassOrange,1xtile.mfr.stainedglass.pane@1,MineFactoryReloaded:stainedglass.pane,橙色玻璃板,false
paneGlassPink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,粉红色染色玻璃板,false
paneGlassPink,1xtile.mfr.stainedglass.pane@6,MineFactoryReloaded:stainedglass.pane,粉色玻璃板,false
paneGlassPurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,紫色染色玻璃板,false
paneGlassPurple,1xtile.mfr.stainedglass.pane@10,MineFactoryReloaded:stainedglass.pane,紫色玻璃板,false
paneGlassRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,红色染色玻璃板,false
paneGlassRed,1xtile.mfr.stainedglass.pane@14,MineFactoryReloaded:stainedglass.pane,红色玻璃板,false
paneGlassWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,白色染色玻璃板,false
paneGlassWhite,1xtile.mfr.stainedglass.pane@0,MineFactoryReloaded:stainedglass.pane,白色玻璃板,false
paneGlassYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,黄色染色玻璃板,false
paneGlassYellow,1xtile.mfr.stainedglass.pane@4,MineFactoryReloaded:stainedglass.pane,黄色玻璃板,false
paperRod,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,纸手柄,false
pearlEnder,1xitem.enderPearl@0,minecraft:ender_pearl,末影珍珠,false
pearlEnderEye,1xitem.eyeOfEnder@0,minecraft:ender_eye,末影之眼,false
pearlFluix,1xitem.appliedenergistics2.ItemMaterial@9,appliedenergistics2:item.ItemMultiMaterial,福鲁伊克斯珍珠,false
pebble,1xitem.manaResource@21,Botania:manaResource,卵石,false
pestleAndMortar,1xitem.pestleAndMortar@0,Botania:pestleAndMortar,杵和臼,false
petalBlack,1xitem.petal@15,Botania:petal,黑色神秘花瓣,false
petalBlue,1xitem.petal@11,Botania:petal,蓝色神秘花瓣,false
petalBrown,1xitem.petal@12,Botania:petal,棕色神秘花瓣,false
petalCyan,1xitem.petal@9,Botania:petal,青色神秘花瓣,false
petalGray,1xitem.petal@7,Botania:petal,灰色神秘花瓣,false
petalGreen,1xitem.petal@13,Botania:petal,绿色神秘花瓣,false
petalLightBlue,1xitem.petal@3,Botania:petal,淡蓝色神秘花瓣,false
petalLightGray,1xitem.petal@8,Botania:petal,淡灰色神秘花瓣,false
petalLime,1xitem.petal@5,Botania:petal,黄绿色神秘花瓣,false
petalMagenta,1xitem.petal@2,Botania:petal,品红色神秘花瓣,false
petalOrange,1xitem.petal@1,Botania:petal,橙色神秘花瓣,false
petalPink,1xitem.petal@6,Botania:petal,粉色神秘花瓣,false
petalPurple,1xitem.petal@10,Botania:petal,紫色神秘花瓣,false
petalRed,1xitem.petal@14,Botania:petal,红色神秘花瓣,false
petalWhite,1xitem.petal@0,Botania:petal,白色神秘花瓣,false
petalYellow,1xitem.petal@4,Botania:petal,黄色神秘花瓣,false
plankTreatedWood,1xtile.ImmersiveEngineering.treatedWood@32767,ImmersiveEngineering:treatedWood,(wildcard),true
plankWood,1xtile.wood@32767,minecraft:planks,(wildcard),true
plankWood,1xtile.extrautils:colorWoodPlanks@0,ExtraUtilities:colorWoodPlanks,染色 橡木木板（白色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@1,ExtraUtilities:colorWoodPlanks,染色 橡木木板（橙色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@2,ExtraUtilities:colorWoodPlanks,染色 橡木木板（品红色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@3,ExtraUtilities:colorWoodPlanks,染色 橡木木板（淡蓝色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@4,ExtraUtilities:colorWoodPlanks,染色 橡木木板（黄色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@5,ExtraUtilities:colorWoodPlanks,染色 橡木木板（黄绿色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@6,ExtraUtilities:colorWoodPlanks,染色 橡木木板（粉色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@7,ExtraUtilities:colorWoodPlanks,染色 橡木木板（灰色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@8,ExtraUtilities:colorWoodPlanks,染色 橡木木板（淡灰色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@9,ExtraUtilities:colorWoodPlanks,染色 橡木木板（青色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@10,ExtraUtilities:colorWoodPlanks,染色 橡木木板（紫色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@11,ExtraUtilities:colorWoodPlanks,染色 橡木木板（蓝色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@12,ExtraUtilities:colorWoodPlanks,染色 橡木木板（棕色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@13,ExtraUtilities:colorWoodPlanks,染色 橡木木板（绿色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@14,ExtraUtilities:colorWoodPlanks,染色 橡木木板（红色）,false
plankWood,1xtile.extrautils:colorWoodPlanks@15,ExtraUtilities:colorWoodPlanks,染色 橡木木板（黑色）,false
plankWoodBlack,1xtile.extrautils:colorWoodPlanks@0,ExtraUtilities:colorWoodPlanks,染色 橡木木板（白色）,false
plankWoodBlue,1xtile.extrautils:colorWoodPlanks@4,ExtraUtilities:colorWoodPlanks,染色 橡木木板（黄色）,false
plankWoodBrown,1xtile.extrautils:colorWoodPlanks@3,ExtraUtilities:colorWoodPlanks,染色 橡木木板（淡蓝色）,false
plankWoodCyan,1xtile.extrautils:colorWoodPlanks@6,ExtraUtilities:colorWoodPlanks,染色 橡木木板（粉色）,false
plankWoodGray,1xtile.extrautils:colorWoodPlanks@8,ExtraUtilities:colorWoodPlanks,染色 橡木木板（淡灰色）,false
plankWoodGreen,1xtile.extrautils:colorWoodPlanks@2,ExtraUtilities:colorWoodPlanks,染色 橡木木板（品红色）,false
plankWoodLightBlue,1xtile.extrautils:colorWoodPlanks@12,ExtraUtilities:colorWoodPlanks,染色 橡木木板（棕色）,false
plankWoodLightGray,1xtile.extrautils:colorWoodPlanks@7,ExtraUtilities:colorWoodPlanks,染色 橡木木板（灰色）,false
plankWoodLime,1xtile.extrautils:colorWoodPlanks@10,ExtraUtilities:colorWoodPlanks,染色 橡木木板（紫色）,false
plankWoodMagenta,1xtile.extrautils:colorWoodPlanks@13,ExtraUtilities:colorWoodPlanks,染色 橡木木板（绿色）,false
plankWoodOrange,1xtile.extrautils:colorWoodPlanks@14,ExtraUtilities:colorWoodPlanks,染色 橡木木板（红色）,false
plankWoodPink,1xtile.extrautils:colorWoodPlanks@9,ExtraUtilities:colorWoodPlanks,染色 橡木木板（青色）,false
plankWoodPurple,1xtile.extrautils:colorWoodPlanks@5,ExtraUtilities:colorWoodPlanks,染色 橡木木板（黄绿色）,false
plankWoodRed,1xtile.extrautils:colorWoodPlanks@1,ExtraUtilities:colorWoodPlanks,染色 橡木木板（橙色）,false
plankWoodWhite,1xtile.extrautils:colorWoodPlanks@15,ExtraUtilities:colorWoodPlanks,染色 橡木木板（黑色）,false
plankWoodYellow,1xtile.extrautils:colorWoodPlanks@11,ExtraUtilities:colorWoodPlanks,染色 橡木木板（蓝色）,false
plateAluminum,1xitem.ImmersiveEngineering.metal@32,ImmersiveEngineering:metal,铝板,false
plateConstantan,1xitem.ImmersiveEngineering.metal@36,ImmersiveEngineering:metal,康铜板,false
plateCopper,1xitem.ImmersiveEngineering.metal@31,ImmersiveEngineering:metal,铜板,false
plateElectrum,1xitem.ImmersiveEngineering.metal@37,ImmersiveEngineering:metal,琥珀金板,false
plateIron,1xitem.ImmersiveEngineering.metal@30,ImmersiveEngineering:metal,铁板,false
plateLead,1xitem.ImmersiveEngineering.metal@33,ImmersiveEngineering:metal,铅板,false
plateNickel,1xitem.ImmersiveEngineering.metal@35,ImmersiveEngineering:metal,镍板,false
plateSilver,1xitem.ImmersiveEngineering.metal@34,ImmersiveEngineering:metal,银板,false
plateSteel,1xitem.ImmersiveEngineering.metal@38,ImmersiveEngineering:metal,钢板,false
podzol,1xtile.dirt@2,minecraft:dirt,灰化土,false
powderBlaze,1xitem.blazePowder@0,minecraft:blaze_powder,烈焰粉,false
powderMana,1xitem.manaResource@23,Botania:manaResource,魔力尘,false
prbackpack,1xitem.projectred.exploration.backpack@0,ProjRed|Exploration:projectred.exploration.backpack,白色背包,false
prbackpack,1xitem.projectred.exploration.backpack@1,ProjRed|Exploration:projectred.exploration.backpack,橙色背包,false
prbackpack,1xitem.projectred.exploration.backpack@2,ProjRed|Exploration:projectred.exploration.backpack,品红色背包,false
prbackpack,1xitem.projectred.exploration.backpack@3,ProjRed|Exploration:projectred.exploration.backpack,淡蓝色背包,false
prbackpack,1xitem.projectred.exploration.backpack@4,ProjRed|Exploration:projectred.exploration.backpack,黄色背包,false
prbackpack,1xitem.projectred.exploration.backpack@5,ProjRed|Exploration:projectred.exploration.backpack,黄绿色背包,false
prbackpack,1xitem.projectred.exploration.backpack@6,ProjRed|Exploration:projectred.exploration.backpack,粉色背包,false
prbackpack,1xitem.projectred.exploration.backpack@7,ProjRed|Exploration:projectred.exploration.backpack,灰色背包,false
prbackpack,1xitem.projectred.exploration.backpack@8,ProjRed|Exploration:projectred.exploration.backpack,淡灰色背包,false
prbackpack,1xitem.projectred.exploration.backpack@9,ProjRed|Exploration:projectred.exploration.backpack,青色背包,false
prbackpack,1xitem.projectred.exploration.backpack@10,ProjRed|Exploration:projectred.exploration.backpack,紫色背包,false
prbackpack,1xitem.projectred.exploration.backpack@11,ProjRed|Exploration:projectred.exploration.backpack,蓝色背包,false
prbackpack,1xitem.projectred.exploration.backpack@12,ProjRed|Exploration:projectred.exploration.backpack,棕色背包,false
prbackpack,1xitem.projectred.exploration.backpack@13,ProjRed|Exploration:projectred.exploration.backpack,绿色背包,false
prbackpack,1xitem.projectred.exploration.backpack@14,ProjRed|Exploration:projectred.exploration.backpack,红色背包,false
prbackpack,1xitem.projectred.exploration.backpack@15,ProjRed|Exploration:projectred.exploration.backpack,黑色背包,false
projredBundledCable,1xitem.projectred.transmission.wire@17,ProjRed|Transmission:projectred.transmission.wire,集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@18,ProjRed|Transmission:projectred.transmission.wire,白色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@19,ProjRed|Transmission:projectred.transmission.wire,橙色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@20,ProjRed|Transmission:projectred.transmission.wire,品红色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@21,ProjRed|Transmission:projectred.transmission.wire,淡蓝色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@22,ProjRed|Transmission:projectred.transmission.wire,黄色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@23,ProjRed|Transmission:projectred.transmission.wire,黄绿色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@24,ProjRed|Transmission:projectred.transmission.wire,粉色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@25,ProjRed|Transmission:projectred.transmission.wire,灰色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@26,ProjRed|Transmission:projectred.transmission.wire,淡灰色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@27,ProjRed|Transmission:projectred.transmission.wire,青色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@28,ProjRed|Transmission:projectred.transmission.wire,紫色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@29,ProjRed|Transmission:projectred.transmission.wire,蓝色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@30,ProjRed|Transmission:projectred.transmission.wire,棕色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@31,ProjRed|Transmission:projectred.transmission.wire,绿色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@32,ProjRed|Transmission:projectred.transmission.wire,红色集束线缆,false
projredBundledCable,1xitem.projectred.transmission.wire@33,ProjRed|Transmission:projectred.transmission.wire,黑色集束线缆,false
projredIllumar,1xitem.projectred.core.part@19,ProjRed|Core:projectred.core.part,白色荧光粉,false
projredIllumar,1xitem.projectred.core.part@20,ProjRed|Core:projectred.core.part,橙色荧光粉,false
projredIllumar,1xitem.projectred.core.part@21,ProjRed|Core:projectred.core.part,品红色荧光粉,false
projredIllumar,1xitem.projectred.core.part@22,ProjRed|Core:projectred.core.part,淡蓝色荧光粉,false
projredIllumar,1xitem.projectred.core.part@23,ProjRed|Core:projectred.core.part,黄色荧光粉,false
projredIllumar,1xitem.projectred.core.part@24,ProjRed|Core:projectred.core.part,黄绿色荧光粉,false
projredIllumar,1xitem.projectred.core.part@25,ProjRed|Core:projectred.core.part,粉色荧光粉,false
projredIllumar,1xitem.projectred.core.part@26,ProjRed|Core:projectred.core.part,灰色荧光粉,false
projredIllumar,1xitem.projectred.core.part@27,ProjRed|Core:projectred.core.part,淡灰色荧光粉,false
projredIllumar,1xitem.projectred.core.part@28,ProjRed|Core:projectred.core.part,青色荧光粉,false
projredIllumar,1xitem.projectred.core.part@29,ProjRed|Core:projectred.core.part,紫色荧光粉,false
projredIllumar,1xitem.projectred.core.part@30,ProjRed|Core:projectred.core.part,蓝色荧光粉,false
projredIllumar,1xitem.projectred.core.part@31,ProjRed|Core:projectred.core.part,棕色荧光粉,false
projredIllumar,1xitem.projectred.core.part@32,ProjRed|Core:projectred.core.part,绿色荧光粉,false
projredIllumar,1xitem.projectred.core.part@33,ProjRed|Core:projectred.core.part,红色荧光粉,false
projredIllumar,1xitem.projectred.core.part@34,ProjRed|Core:projectred.core.part,黑色荧光粉,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@1,ProjRed|Transmission:projectred.transmission.framewire,框架白色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@2,ProjRed|Transmission:projectred.transmission.framewire,框架橙色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@3,ProjRed|Transmission:projectred.transmission.framewire,框架品红色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@4,ProjRed|Transmission:projectred.transmission.framewire,框架淡蓝色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@5,ProjRed|Transmission:projectred.transmission.framewire,框架黄色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@6,ProjRed|Transmission:projectred.transmission.framewire,框架黄绿色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@7,ProjRed|Transmission:projectred.transmission.framewire,框架粉色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@8,ProjRed|Transmission:projectred.transmission.framewire,框架灰色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@9,ProjRed|Transmission:projectred.transmission.framewire,框架淡灰色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@10,ProjRed|Transmission:projectred.transmission.framewire,框架青色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@11,ProjRed|Transmission:projectred.transmission.framewire,框架紫色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@12,ProjRed|Transmission:projectred.transmission.framewire,框架蓝色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@13,ProjRed|Transmission:projectred.transmission.framewire,框架棕色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@14,ProjRed|Transmission:projectred.transmission.framewire,框架绿色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@15,ProjRed|Transmission:projectred.transmission.framewire,框架红色绝缘线缆,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@16,ProjRed|Transmission:projectred.transmission.framewire,框架黑色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@1,ProjRed|Transmission:projectred.transmission.wire,白色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@2,ProjRed|Transmission:projectred.transmission.wire,橙色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@3,ProjRed|Transmission:projectred.transmission.wire,品红色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@4,ProjRed|Transmission:projectred.transmission.wire,淡蓝色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@5,ProjRed|Transmission:projectred.transmission.wire,黄色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@6,ProjRed|Transmission:projectred.transmission.wire,黄绿色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@7,ProjRed|Transmission:projectred.transmission.wire,粉色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@8,ProjRed|Transmission:projectred.transmission.wire,灰色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@9,ProjRed|Transmission:projectred.transmission.wire,淡灰色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@10,ProjRed|Transmission:projectred.transmission.wire,青色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@11,ProjRed|Transmission:projectred.transmission.wire,紫色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@12,ProjRed|Transmission:projectred.transmission.wire,蓝色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@13,ProjRed|Transmission:projectred.transmission.wire,棕色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@14,ProjRed|Transmission:projectred.transmission.wire,绿色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@15,ProjRed|Transmission:projectred.transmission.wire,红色绝缘线缆,false
projredInsulatedWire,1xitem.projectred.transmission.wire@16,ProjRed|Transmission:projectred.transmission.wire,黑色绝缘线缆,false
quartzBlaze,1xitem.quartz@2,Botania:quartz,烈焰石英,false
quartzDark,1xitem.quartz@0,Botania:quartz,烟熏石英,false
quartzElven,1xitem.quartz@5,Botania:quartz,精灵石英,false
quartzLavender,1xitem.quartz@3,Botania:quartz,熏香石英,false
quartzMana,1xitem.quartz@1,Botania:quartz,魔力石英,false
quartzRed,1xitem.quartz@4,Botania:quartz,红色石英,false
quartzSunny,1xitem.quartz@6,Botania:quartz,金黄石英,false
rawCalamari,1xitem.calamarirawItem@0,harvestcraft:calamarirawItem,生鱿鱼,false
rawMutton,1xitem.muttonrawItem@0,harvestcraft:muttonrawItem,生羊肉,false
reactorCasing,1xtile.blockReactorPart.0@0,BigReactors:BRReactorPart,反应堆外壳,false
reactorComputerPort,1xtile.blockReactorPart.0@7,BigReactors:BRReactorPart,反应堆电脑端口,false
reactorControlRod,1xtile.blockReactorPart.0@2,BigReactors:BRReactorPart,反应堆控制杆,false
reactorController,1xtile.blockReactorPart.0@1,BigReactors:BRReactorPart,反应堆控制器,false
reactorCoolantPort,1xtile.blockReactorPart.0@5,BigReactors:BRReactorPart,反应堆冷却端口,false
reactorPowerTap,1xtile.blockReactorPart.0@3,BigReactors:BRReactorPart,反应堆能量接口,false
reactorRedNetPort,1xtile.blockReactorPart.0@6,BigReactors:BRReactorPart,反应堆红石网络端口,false
reactorRedstonePort,1xtile.blockReactorRedstonePort@0,BigReactors:BRReactorRedstonePort,反应堆红石端口,false
record,1xitem.record@0,minecraft:record_13,音乐唱片,false
record,1xitem.record@0,minecraft:record_cat,音乐唱片,false
record,1xitem.record@0,minecraft:record_blocks,音乐唱片,false
record,1xitem.record@0,minecraft:record_chirp,音乐唱片,false
record,1xitem.record@0,minecraft:record_far,音乐唱片,false
record,1xitem.record@0,minecraft:record_mall,音乐唱片,false
record,1xitem.record@0,minecraft:record_mellohi,音乐唱片,false
record,1xitem.record@0,minecraft:record_stal,音乐唱片,false
record,1xitem.record@0,minecraft:record_strad,音乐唱片,false
record,1xitem.record@0,minecraft:record_ward,音乐唱片,false
record,1xitem.record@0,minecraft:record_11,音乐唱片,false
record,1xitem.record@0,minecraft:record_wait,音乐唱片,false
redstoneRoot,1xitem.manaResource@6,Botania:manaResource,红石根,false
rodAlumite,1xitem.tconstruct.ToolRod@15,TConstruct:toolRod,耐酸铝手柄,false
rodArdite,1xitem.tconstruct.ToolRod@11,TConstruct:toolRod,阿迪特手柄,false
rodBasalz,1xitem.thermalfoundation.material@1028,ThermalFoundation:material,岩石棒,false
rodBlaze,1xitem.blazeRod@0,minecraft:blaze_rod,烈焰棒,false
rodBlitz,1xitem.thermalfoundation.material@1026,ThermalFoundation:material,狂风棒,false
rodBlizz,1xitem.thermalfoundation.material@1024,ThermalFoundation:material,暴雪棒,false
rodBlueslime,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,史莱姆手柄,false
rodBone,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,骨头手柄,false
rodBronze,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,青铜手柄,false
rodCactus,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,仙人掌手柄,false
rodCobalt,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,钴手柄,false
rodCopper,1xitem.tconstruct.ToolRod@13,TConstruct:toolRod,铜手柄,false
rodFlint,1xitem.tconstruct.ToolRod@3,TConstruct:toolRod,燧石手柄,false
rodGold,1xitem.GoldRod@0,DegeneratorCrystal:GoldRod,金杆,false
rodIron,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,铁手柄,false
rodManyullyn,1xitem.tconstruct.ToolRod@12,TConstruct:toolRod,玛玉灵手柄,false
rodNetherrack,1xitem.tconstruct.ToolRod@7,TConstruct:toolRod,地狱岩手柄,false
rodObsidian,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,黑曜石手柄,false
rodPaper,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,纸手柄,false
rodSlime,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,史莱姆手柄,false
rodSteel,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,钢手柄,false
rodStone,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,石手柄,false
rodStone,1xitem.microblock:stoneRod@0,ForgeMicroblock:stoneRod,石棍,false
rodTin,1xitem.SnRod@0,DegeneratorCrystal:SnRod,锡杆,false
rodWood,1xitem.tconstruct.ToolRod@0,TConstruct:toolRod,木手柄,false
runeAirB,1xitem.rune@3,Botania:rune,风之符文,false
runeAutumnB,1xitem.rune@6,Botania:rune,秋之符文,false
runeEarthB,1xitem.rune@2,Botania:rune,地之符文,false
runeEnvyB,1xitem.rune@14,Botania:rune,嫉妒符文,false
runeFireB,1xitem.rune@1,Botania:rune,火之符文,false
runeGluttonyB,1xitem.rune@10,Botania:rune,暴食符文,false
runeGreedB,1xitem.rune@11,Botania:rune,贪婪符文,false
runeLustB,1xitem.rune@9,Botania:rune,欲望符文,false
