Name,ID,Has Block,Mod,Class,Display Name
simplyjetpacks:mysteriousPotato,5946,false,simplyjetpacks,tonius.simplyjetpacks.item.ItemMysteriousPotato,神秘的土豆
StevesCarts:ModularCart,5947,false,StevesCarts,vswe.stevescarts.Items.ItemCarts,组装矿车
StevesCarts:ModuleComponents,5948,false,StevesCarts,vswe.stevescarts.Items.ItemCartComponent,木轮
StevesCarts:CartModule,5949,false,StevesCarts,vswe.stevescarts.Items.ItemCartModule,煤炭引擎
StorageDrawers:upgradeTemplate,5950,false,StorageDrawers,net.minecraft.item.Item,升级模板
StorageDrawers:upgrade,5951,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgrade,升级
StorageDrawers:upgradeStatus,5952,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeStatus,状态显示升级
StorageDrawers:upgradeVoid,5953,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeVoid,虚空升级
StorageDrawers:upgradeCreative,5954,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeCreative,创造模式容量升级
StorageDrawers:upgradeRedstone,5955,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeRedstone,红石升级
StorageDrawers:upgradeLock,5956,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeLock,抽屉钥匙
StorageDrawers:shroudKey,5957,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemShroudKey,屏蔽钥匙
StorageDrawers:quantifyKey,5958,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemQuantifyKey,量化钥匙
StorageDrawers:personalKey,5959,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemPersonalKey,私人钥匙
StorageDrawers:tape,5960,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemTape,打包带
StorageDrawers:upgradeDowngrade,5961,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeDowngrade,抽屉容量降级
ThermalDynamics:servo,5962,false,ThermalDynamics,cofh.thermaldynamics.item.ItemServo,伺服器
ThermalDynamics:filter,5963,false,ThermalDynamics,cofh.thermaldynamics.item.ItemFilter,过滤器
ThermalDynamics:cover,5964,false,ThermalDynamics,cofh.thermaldynamics.item.ItemCover, 覆盖板
ThermalDynamics:retriever,5965,false,ThermalDynamics,cofh.thermaldynamics.item.ItemRetriever,检索器
ThermalDynamics:relay,5966,false,ThermalDynamics,cofh.thermaldynamics.item.ItemRelay,红石信号中继器
IguanaTweaksTConstruct:rubberChicken,5967,false,IguanaTweaksTConstruct,net.minecraft.item.Item,橡胶鸡
IguanaTweaksTConstruct:skullItem,5968,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.mobheads.items.IguanaSkull,末影人头颅
IguanaTweaksTConstruct:wearableBucket,5969,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.mobheads.items.Wearable,多洞的黏土桶
IguanaTweaksTConstruct:clayBucketUnfired,5970,false,IguanaTweaksTConstruct,net.minecraft.item.Item,未烧制的黏土桶
IguanaTweaksTConstruct:clayBucketFired,5971,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucket,烤制的黏土桶
IguanaTweaksTConstruct:clayBucketWater,5972,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucket,水黏土桶
IguanaTweaksTConstruct:clayBucketLava,5973,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucketHot,岩浆黏土桶
IguanaTweaksTConstruct:clayBucketMilk,5974,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucketMilk,牛奶黏土桶
IguanaTweaksTConstruct:clayBucketsTinkers,5975,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucketTinkerLiquids,熔融铁黏土桶
Baubles:bauble_slot_debug_tool,5976,false,Baubles,baubles.common.ItemDebugger,饰品栏Debug工具
fluxedcore:energydestructionpickaxe,5977,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 毁灭之镐
fluxedcore:energyitem.thermalfoundation.tool.leadPickaxe,5978,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铅镐
fluxedcore:energyitem.pickaxeGold,5979,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 金镐
fluxedcore:energyitem.pickaxeIron,5980,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铁镐
fluxedcore:energyitem.thermalfoundation.tool.silverPickaxe,5981,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 银镐
fluxedcore:energyitem.appliedenergistics2.ToolNetherQuartzPickaxe,5982,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 下界石英镐
fluxedcore:energyitem.thermalfoundation.tool.nickelPickaxe,5983,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 镍镐
fluxedcore:energyitem.appliedenergistics2.ToolCertusQuartzPickaxe,5984,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 赛特斯石英镐
fluxedcore:energyitem.infinity_pickaxe,5985,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 世界崩解之镐
fluxedcore:energyitem.terraPick,5986,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 泰拉粉碎者
fluxedcore:energyitem.thermalfoundation.tool.tinPickaxe,5987,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 锡镐
fluxedcore:energyitem.thermalfoundation.tool.electrumPickaxe,5988,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 琥珀金镐
fluxedcore:energyitem.manasteelPick,5989,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 魔钢镐
fluxedcore:energyitem.thermalfoundation.tool.platinumPickaxe,5990,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铂镐
fluxedcore:energyitem.elementiumPick,5991,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 源质钢镐
fluxedcore:energyitem.thermalfoundation.tool.invarPickaxe,5992,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 因瓦合金镐
fluxedcore:energyitem.thermalfoundation.tool.bronzePickaxe,5993,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 青铜镐
fluxedcore:energyitem.pickaxeWood,5994,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 木镐
fluxedcore:energyitem.glassPick,5995,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 玻璃镐
fluxedcore:energyitem.pickaxeStone,5996,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 石镐
fluxedcore:energyitem.pickaxeDiamond,5997,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 钻石镐
fluxedcore:energyitem.thermalfoundation.tool.copperPickaxe,5998,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铜镐
fluxedcore:energyerosionShovel,5999,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 侵蚀之铲
fluxedcore:energyitem.shovelStone,6000,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 石锹
fluxedcore:energyitem.thermalfoundation.tool.nickelShovel,6001,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 镍锹
fluxedcore:energyitem.thermalfoundation.tool.leadShovel,6002,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铅锹
fluxedcore:energyitem.shovelWood,6003,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 木锹
fluxedcore:energyitem.appliedenergistics2.ToolNetherQuartzSpade,6004,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 下界石英锹
fluxedcore:energyitem.thermalfoundation.tool.silverShovel,6005,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 银锹
fluxedcore:energyitem.thermalfoundation.tool.invarShovel,6006,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 因瓦合金锹
fluxedcore:energyitem.shovelIron,6007,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铁锹
fluxedcore:energyitem.thermalfoundation.tool.bronzeShovel,6008,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 青铜锹
fluxedcore:energyitem.appliedenergistics2.ToolCertusQuartzSpade,6009,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 赛特斯石英锹
fluxedcore:energyitem.infinity_shovel,6010,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 星球吞噬之铲
fluxedcore:energyitem.thermalfoundation.tool.electrumShovel,6011,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 琥珀金锹
fluxedcore:energyitem.thermalfoundation.tool.platinumShovel,6012,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铂锹
fluxedcore:energyitem.thermalfoundation.tool.copperShovel,6013,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铜锹
fluxedcore:energyitem.manasteelShovel,6014,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 魔钢铲
fluxedcore:energyitem.shovelDiamond,6015,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 钻石锹
fluxedcore:energyitem.thermalfoundation.tool.tinShovel,6016,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 锡锹
fluxedcore:energyitem.shovelGold,6017,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 金锹
fluxedcore:energyitem.elementiumShovel,6018,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 源质钢铲
fluxedcore:energyitem.thermalfoundation.tool.invarAxe,6019,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 因瓦合金斧
fluxedcore:energyitem.terraAxe,6020,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 泰拉断裂者
fluxedcore:energyitem.thermalfoundation.tool.tinAxe,6021,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 锡斧
fluxedcore:energydefoliageAxe,6022,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 治愈之斧
fluxedcore:energyitem.manasteelAxe,6023,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 魔钢斧
fluxedcore:energyitem.thermalfoundation.tool.silverAxe,6024,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 银斧
fluxedcore:energyitem.hatchetWood,6025,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 木斧
fluxedcore:energyitem.thermalfoundation.tool.nickelAxe,6026,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 镍斧
fluxedcore:energyitem.thermalfoundation.tool.leadAxe,6027,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铅斧
fluxedcore:energyitem.appliedenergistics2.ToolCertusQuartzAxe,6028,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 赛特斯石英斧
fluxedcore:energyitem.hatchetGold,6029,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 金斧
fluxedcore:energyitem.thermalfoundation.tool.bronzeAxe,6030,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 青铜斧
fluxedcore:energyitem.thermalfoundation.tool.electrumAxe,6031,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 琥珀金斧
fluxedcore:energyitem.thermalfoundation.tool.platinumAxe,6032,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铂斧
fluxedcore:energyitem.elementiumAxe,6033,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 源质钢斧
fluxedcore:energyitem.appliedenergistics2.ToolNetherQuartzAxe,6034,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 下界石英斧
fluxedcore:energyitem.thermalfoundation.tool.copperAxe,6035,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铜斧
fluxedcore:energyitem.hatchetIron,6036,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 铁斧
fluxedcore:energyitem.infinity_axe,6037,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 自然荒芜之斧
fluxedcore:energyitem.hatchetDiamond,6038,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 钻石斧
fluxedcore:energyitem.hatchetStone,6039,false,fluxedcore,fluxedCore.items.ItemEnergyTool,Fluxed 石斧
cookingforblockheads:recipebook,6040,false,cookingforblockheads,net.blay09.mods.cookingforblockheads.item.ItemRecipeBook,傻瓜烹饪手册I
cookingforblockheads:toast,6041,false,cookingforblockheads,net.blay09.mods.cookingforblockheads.item.ItemToast,吐司
EnderStorage:enderPouch,6042,false,EnderStorage,codechicken.enderstorage.storage.item.ItemEnderPouch,末影袋子
magicalcrops:InfusionStoneWeak,6043,false,magicalcrops,com.mark719.magicalcrops.items.ItemInfusionStone1Weak,虚弱注入之石
magicalcrops:InfusionStoneRegular,6044,false,magicalcrops,com.mark719.magicalcrops.items.ItemInfusionStone2Regular,正常注入之石
magicalcrops:InfusionStoneStrong,6045,false,magicalcrops,com.mark719.magicalcrops.items.ItemInfusionStone3Strong,强力注入之石
magicalcrops:InfusionStoneExtreme,6046,false,magicalcrops,com.mark719.magicalcrops.items.ItemInfusionStone4Extreme,极限注入之石
magicalcrops:InfusionStoneMaster,6047,false,magicalcrops,com.mark719.magicalcrops.items.ItemInfusionStone5Master,终极注入之石
magicalcrops:AirSeeds,6048,false,magicalcrops,com.mark719.magicalcrops.items.seeds.AirSeeds,风之种子
magicalcrops:CoalSeeds,6049,false,magicalcrops,com.mark719.magicalcrops.items.seeds.CoalSeeds,煤炭种子
magicalcrops:DyeSeeds,6050,false,magicalcrops,com.mark719.magicalcrops.items.seeds.DyeSeeds,染料种子
magicalcrops:EarthSeeds,6051,false,magicalcrops,com.mark719.magicalcrops.items.seeds.EarthSeeds,地之种子
magicalcrops:FireSeeds,6052,false,magicalcrops,com.mark719.magicalcrops.items.seeds.FireSeeds,火之种子
magicalcrops:MinicioSeeds,6053,false,magicalcrops,com.mark719.magicalcrops.items.seeds.MinicioSeeds,精华种子
magicalcrops:NatureSeeds,6054,false,magicalcrops,com.mark719.magicalcrops.items.seeds.NatureSeeds,自然种子
magicalcrops:WaterSeeds,6055,false,magicalcrops,com.mark719.magicalcrops.items.seeds.WaterSeeds,水之种子
magicalcrops:RedstoneSeeds,6056,false,magicalcrops,com.mark719.magicalcrops.items.seeds.RedstoneSeeds,红石种子
magicalcrops:GlowstoneSeeds,6057,false,magicalcrops,com.mark719.magicalcrops.items.seeds.GlowstoneSeeds,萤石种子
magicalcrops:ObsidianSeeds,6058,false,magicalcrops,com.mark719.magicalcrops.items.seeds.ObsidianSeeds,黑曜石种子
magicalcrops:NetherSeeds,6059,false,magicalcrops,com.mark719.magicalcrops.items.seeds.NetherSeeds,下届种子
magicalcrops:IronSeeds,6060,false,magicalcrops,com.mark719.magicalcrops.items.seeds.IronSeeds,铁种子
magicalcrops:GoldSeeds,6061,false,magicalcrops,com.mark719.magicalcrops.items.seeds.GoldSeeds,金种子
magicalcrops:LapisSeeds,6062,false,magicalcrops,com.mark719.magicalcrops.items.seeds.LapisSeeds,青金石种子
magicalcrops:ExperienceSeeds,6063,false,magicalcrops,com.mark719.magicalcrops.items.seeds.ExperienceSeeds,经验种子
magicalcrops:QuartzSeeds,6064,false,magicalcrops,com.mark719.magicalcrops.items.seeds.QuartzSeeds,下届石英种子
magicalcrops:DiamondSeeds,6065,false,magicalcrops,com.mark719.magicalcrops.items.seeds.DiamondSeeds,钻石种子
magicalcrops:EmeraldSeeds,6066,false,magicalcrops,com.mark719.magicalcrops.items.seeds.EmeraldSeeds,翡翠种子
magicalcrops:BlazeSeeds,6067,false,magicalcrops,com.mark719.magicalcrops.items.seeds.BlazeSeeds,火焰种子
magicalcrops:CreeperSeeds,6068,false,magicalcrops,com.mark719.magicalcrops.items.seeds.CreeperSeeds,苦力怕种子
magicalcrops:EndermanSeeds,6069,false,magicalcrops,com.mark719.magicalcrops.items.seeds.EndermanSeeds,末影人种子
magicalcrops:GhastSeeds,6070,false,magicalcrops,com.mark719.magicalcrops.items.seeds.GhastSeeds,恶魂种子
magicalcrops:SkeletonSeeds,6071,false,magicalcrops,com.mark719.magicalcrops.items.seeds.SkeletonSeeds,骷髅种子
magicalcrops:SlimeSeeds,6072,false,magicalcrops,com.mark719.magicalcrops.items.seeds.SlimeSeeds,史莱姆种子
magicalcrops:SpiderSeeds,6073,false,magicalcrops,com.mark719.magicalcrops.items.seeds.SpiderSeeds,蜘蛛种子
magicalcrops:WitherSeeds,6074,false,magicalcrops,com.mark719.magicalcrops.items.seeds.WitherSeeds,凋零骷髅种子
magicalcrops:ChickenSeeds,6075,false,magicalcrops,com.mark719.magicalcrops.items.seeds.ChickenSeeds,鸡种子
magicalcrops:CowSeeds,6076,false,magicalcrops,com.mark719.magicalcrops.items.seeds.CowSeeds,牛种子
magicalcrops:PigSeeds,6077,false,magicalcrops,com.mark719.magicalcrops.items.seeds.PigSeeds,猪种子
magicalcrops:SheepSeeds,6078,false,magicalcrops,com.mark719.magicalcrops.items.seeds.SheepSeeds,羊种子
magicalcrops:MagicalFertilizer,6079,false,magicalcrops,com.mark719.magicalcrops.items.ItemMagicalFertilizer,魔法肥料
magicalcrops:ExperienceBook,6080,false,magicalcrops,com.mark719.magicalcrops.items.ItemExperienceBook,经验之书
magicalcrops:1MinicioEssence,6081,false,magicalcrops,com.mark719.magicalcrops.items.essence.MinicioEssence,精华
magicalcrops:2AccioEssence,6082,false,magicalcrops,com.mark719.magicalcrops.items.essence.AccioEssence,初级精华
magicalcrops:3CrucioEssence,6083,false,magicalcrops,com.mark719.magicalcrops.items.essence.CrucioEssence,中级精华
magicalcrops:4ImperioEssence,6084,false,magicalcrops,com.mark719.magicalcrops.items.essence.ImperioEssence,高级精华
magicalcrops:5ZivicioEssence,6085,false,magicalcrops,com.mark719.magicalcrops.items.essence.ZivicioEssence,终级精华
magicalcrops:TaintedEssence,6086,false,magicalcrops,com.mark719.magicalcrops.items.essence.TaintedEssence,Tainted原质
magicalcrops:AirEssence,6087,false,magicalcrops,com.mark719.magicalcrops.items.essence.AirEssence,风之原质
magicalcrops:CoalEssence,6088,false,magicalcrops,com.mark719.magicalcrops.items.essence.CoalEssence,煤炭原质
magicalcrops:DyeEssence,6089,false,magicalcrops,com.mark719.magicalcrops.items.essence.DyeEssence,染料原质
magicalcrops:EarthEssence,6090,false,magicalcrops,com.mark719.magicalcrops.items.essence.EarthEssence,地之原质
magicalcrops:FireEssence,6091,false,magicalcrops,com.mark719.magicalcrops.items.essence.FireEssence,火之原质
magicalcrops:NatureEssence,6092,false,magicalcrops,com.mark719.magicalcrops.items.essence.NatureEssence,自然原质
magicalcrops:WaterEssence,6093,false,magicalcrops,com.mark719.magicalcrops.items.essence.WaterEssence,水之原质
magicalcrops:RedstoneEssence,6094,false,magicalcrops,com.mark719.magicalcrops.items.essence.RedstoneEssence,红石原质
magicalcrops:GlowstoneEssence,6095,false,magicalcrops,com.mark719.magicalcrops.items.essence.GlowstoneEssence,萤石原质
magicalcrops:ObsidianEssence,6096,false,magicalcrops,com.mark719.magicalcrops.items.essence.ObsidianEssence,黑曜石原质
magicalcrops:NetherEssence,6097,false,magicalcrops,com.mark719.magicalcrops.items.essence.NetherEssence,下届原质
magicalcrops:IronEssence,6098,false,magicalcrops,com.mark719.magicalcrops.items.essence.IronEssence,铁原质
magicalcrops:GoldEssence,6099,false,magicalcrops,com.mark719.magicalcrops.items.essence.GoldEssence,金原质
magicalcrops:LapisEssence,6100,false,magicalcrops,com.mark719.magicalcrops.items.essence.LapisEssence,青金石原质
magicalcrops:ExperienceEssence,6101,false,magicalcrops,com.mark719.magicalcrops.items.essence.ExperienceEssence,经验原质
magicalcrops:QuartzEssence,6102,false,magicalcrops,com.mark719.magicalcrops.items.essence.QuartzEssence,下届石英原质
magicalcrops:DiamondEssence,6103,false,magicalcrops,com.mark719.magicalcrops.items.essence.DiamondEssence,钻石原质
magicalcrops:EmeraldEssence,6104,false,magicalcrops,com.mark719.magicalcrops.items.essence.EmeraldEssence,翡翠原质
magicalcrops:BlazeEssence,6105,false,magicalcrops,com.mark719.magicalcrops.items.essence.BlazeEssence,火焰原质
magicalcrops:CreeperEssence,6106,false,magicalcrops,com.mark719.magicalcrops.items.essence.CreeperEssence,苦力怕原质
magicalcrops:EndermanEssence,6107,false,magicalcrops,com.mark719.magicalcrops.items.essence.EndermanEssence,末影人原质
magicalcrops:GhastEssence,6108,false,magicalcrops,com.mark719.magicalcrops.items.essence.GhastEssence,恶魂原质
magicalcrops:SkeletonEssence,6109,false,magicalcrops,com.mark719.magicalcrops.items.essence.SkeletonEssence,骷髅原质
magicalcrops:SlimeEssence,6110,false,magicalcrops,com.mark719.magicalcrops.items.essence.SlimeEssence,史莱姆原质
magicalcrops:SpiderEssence,6111,false,magicalcrops,com.mark719.magicalcrops.items.essence.SpiderEssence,蜘蛛原质
magicalcrops:WitherEssence,6112,false,magicalcrops,com.mark719.magicalcrops.items.essence.WitherEssence,凋零原质
magicalcrops:ChickenEssence,6113,false,magicalcrops,com.mark719.magicalcrops.items.essence.ChickenEssence,鸡原质
magicalcrops:CowEssence,6114,false,magicalcrops,com.mark719.magicalcrops.items.essence.CowEssence,牛原质
magicalcrops:PigEssence,6115,false,magicalcrops,com.mark719.magicalcrops.items.essence.PigEssence,猪原质
magicalcrops:SheepEssence,6116,false,magicalcrops,com.mark719.magicalcrops.items.essence.SheepEssence,羊原质
magicalcrops:SeedBagAccio,6117,false,magicalcrops,com.mark719.magicalcrops.seedbags.ItemSeedBagAccio,初级精华种子袋
magicalcrops:SeedBagCrucio,6118,false,magicalcrops,com.mark719.magicalcrops.seedbags.ItemSeedBagCrucio,中级精华种子袋
magicalcrops:SeedBagImperio,6119,false,magicalcrops,com.mark719.magicalcrops.seedbags.ItemSeedBagImperio,高级精华种子袋
magicalcrops:SeedBagZivicio,6120,false,magicalcrops,com.mark719.magicalcrops.seedbags.ItemSeedBagZivicio,终级精华种子袋
magicalcrops:AluminiumEssence,6121,false,magicalcrops,com.mark719.magicalcrops.items.essence.AluminiumEssence,铝原质
magicalcrops:AluminiumSeeds,6122,false,magicalcrops,com.mark719.magicalcrops.items.seeds.AluminiumSeeds,铝种子
magicalcrops:ArditeEssence,6123,false,magicalcrops,com.mark719.magicalcrops.items.essence.ArditeEssence,阿迪特原质
magicalcrops:ArditeSeeds,6124,false,magicalcrops,com.mark719.magicalcrops.items.seeds.ArditeSeeds,阿迪特种子
magicalcrops:CobaltEssence,6125,false,magicalcrops,com.mark719.magicalcrops.items.essence.CobaltEssence,钴原质
magicalcrops:CobaltSeeds,6126,false,magicalcrops,com.mark719.magicalcrops.items.seeds.CobaltSeeds,钴种子
magicalcrops:CopperEssence,6127,false,magicalcrops,com.mark719.magicalcrops.items.essence.CopperEssence,铜原质
magicalcrops:CopperSeeds,6128,false,magicalcrops,com.mark719.magicalcrops.items.seeds.CopperSeeds,铜种子
magicalcrops:CertusQuartzEssence,6129,false,magicalcrops,com.mark719.magicalcrops.items.essence.CertusQuartzEssence,赛特斯石英原质
magicalcrops:CertusQuartzSeeds,6130,false,magicalcrops,com.mark719.magicalcrops.items.seeds.CertusQuartzSeeds,赛特斯石英种子
magicalcrops:LeadEssence,6131,false,magicalcrops,com.mark719.magicalcrops.items.essence.LeadEssence,铅原质
magicalcrops:LeadSeeds,6132,false,magicalcrops,com.mark719.magicalcrops.items.seeds.LeadSeeds,铅种子
magicalcrops:NickelEssence,6133,false,magicalcrops,com.mark719.magicalcrops.items.essence.NickelEssence,镍原质
magicalcrops:NickelSeeds,6134,false,magicalcrops,com.mark719.magicalcrops.items.seeds.NickelSeeds,镍种子
magicalcrops:PlatinumEssence,6135,false,magicalcrops,com.mark719.magicalcrops.items.essence.PlatinumEssence,铂原质
magicalcrops:PlatinumSeeds,6136,false,magicalcrops,com.mark719.magicalcrops.items.seeds.PlatinumSeeds,铂种子
magicalcrops:RubberEssence,6137,false,magicalcrops,com.mark719.magicalcrops.items.essence.RubberEssence,橡胶原质
magicalcrops:RubberSeeds,6138,false,magicalcrops,com.mark719.magicalcrops.items.seeds.RubberSeeds,橡胶种子
magicalcrops:SilverEssence,6139,false,magicalcrops,com.mark719.magicalcrops.items.essence.SilverEssence,银原质
magicalcrops:SilverSeeds,6140,false,magicalcrops,com.mark719.magicalcrops.items.seeds.SilverSeeds,银种子
magicalcrops:TinEssence,6141,false,magicalcrops,com.mark719.magicalcrops.items.essence.TinEssence,锡原质
magicalcrops:TinSeeds,6142,false,magicalcrops,com.mark719.magicalcrops.items.seeds.TinSeeds,锡种子
magicalcrops:SulfurEssence,6143,false,magicalcrops,com.mark719.magicalcrops.items.essence.SulfurEssence,硫原质
magicalcrops:SulfurSeeds,6144,false,magicalcrops,com.mark719.magicalcrops.items.seeds.SulfurSeeds,硫种子
magicalcrops:YelloriteEssence,6145,false,magicalcrops,com.mark719.magicalcrops.items.essence.YelloriteEssence,Yellorite原质
magicalcrops:YelloriteSeeds,6146,false,magicalcrops,com.mark719.magicalcrops.items.seeds.YelloriteSeeds,Yellorite种子
magicalcrops:AlumiteEssence,6147,false,magicalcrops,com.mark719.magicalcrops.items.essence.AlumiteEssence,耐酸铝原质
magicalcrops:AlumiteSeeds,6148,false,magicalcrops,com.mark719.magicalcrops.items.seeds.AlumiteSeeds,耐酸铝种子
magicalcrops:BlizzEssence,6149,false,magicalcrops,com.mark719.magicalcrops.items.essence.BlizzEssence,暴雪原质
magicalcrops:BlizzSeeds,6150,false,magicalcrops,com.mark719.magicalcrops.items.seeds.BlizzSeeds,暴雪种子
magicalcrops:BronzeEssence,6151,false,magicalcrops,com.mark719.magicalcrops.items.essence.BronzeEssence,青铜原质
magicalcrops:BronzeSeeds,6152,false,magicalcrops,com.mark719.magicalcrops.items.seeds.BronzeSeeds,青铜种子
magicalcrops:ElectrumEssence,6153,false,magicalcrops,com.mark719.magicalcrops.items.essence.ElectrumEssence,琥珀金原质
magicalcrops:ElectrumSeeds,6154,false,magicalcrops,com.mark719.magicalcrops.items.seeds.ElectrumSeeds,琥珀金种子
magicalcrops:EnderiumEssence,6155,false,magicalcrops,com.mark719.magicalcrops.items.essence.EnderiumEssence,末影锭原质
magicalcrops:EnderiumSeeds,6156,false,magicalcrops,com.mark719.magicalcrops.items.seeds.EnderiumSeeds,末影锭种子
magicalcrops:FluixEssence,6157,false,magicalcrops,com.mark719.magicalcrops.items.essence.FluixEssence,福鲁伊克斯原质
magicalcrops:FluixSeeds,6158,false,magicalcrops,com.mark719.magicalcrops.items.seeds.FluixSeeds,福鲁伊克斯种子
magicalcrops:InvarEssence,6159,false,magicalcrops,com.mark719.magicalcrops.items.essence.InvarEssence,因瓦合金原质
magicalcrops:InvarSeeds,6160,false,magicalcrops,com.mark719.magicalcrops.items.seeds.InvarSeeds,因瓦合金种子
magicalcrops:LumiumEssence,6161,false,magicalcrops,com.mark719.magicalcrops.items.essence.LumiumEssence,流明锭原质
magicalcrops:LumiumSeeds,6162,false,magicalcrops,com.mark719.magicalcrops.items.seeds.LumiumSeeds,流明锭种子
magicalcrops:ManasteelEssence,6163,false,magicalcrops,com.mark719.magicalcrops.items.essence.ManasteelEssence,Manasteel原质
